,id,popularity,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1930,2vR23BjIzpLMtzsyKrM6Mb,68,0.562,0,-8.624,1,0.0451,0.65,0.000117,0.12,0.316,74.653,343907,3
1931,0PJf7yAlqQ7h1ixJJuOxDv,9,0.74,9,-7.482,0,0.0349,0.87,0.0141,0.252,0.937,151.936,123920,4
1932,6rtHT1rKFnDZL4EksdLY0t,65,0.448,9,-12.501,1,0.0288,0.238,0.00191,0.167,0.682,77.899,299627,4
1933,1M21FHrdAAvFpP5D5WlbFS,5,0.445,4,-10.404,1,0.431,0.993,0.0351,0.709,0.878,128.486,307573,4
1934,7H7p4YFWcEZu03s3AtVgyX,16,0.542,3,-10.986,1,0.0351,0.403,0.000408,0.102,0.609,157.248,299213,4
1935,64uIY06wOtU9o8r3c1rx1x,38,0.67,9,-6.306,0,0.0338,0.624,5.68e-05,0.099,0.538,86.879,311983,4
1936,3KW7f7mfclIFzUGTSnA4qV,37,0.846,9,-8.97,1,0.115,0.142,6.92e-06,0.12,0.543,129.968,435000,4
1937,3B2cXJntx3GKL0ghekxbAv,32,0.795,7,-4.508,1,0.0308,0.019,0.0,0.342,0.391,114.924,324909,4
1938,7t9cg11YIoXKsPp30kQS6t,32,0.825,7,-7.403,1,0.133,0.297,0.0,0.102,0.842,91.961,280000,4
1939,4djVGB7uRB7wWloNMbXmpN,18,0.704,7,-6.207,0,0.0544,0.0831,1.63e-05,0.142,0.464,129.836,291760,4
1940,1ZiReD9pPTttQWwSoYqdyH,69,0.307,10,-11.361,1,0.0334,0.791,0.0,0.11,0.335,177.808,221271,4
1941,0HPD5WQqrq7wPWR7P7Dw1i,78,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,199693,4
1942,2JB71pFIls8tLl83liVCEs,43,0.896,9,-3.735,1,0.0937,0.59,0.00368,0.328,0.692,166.664,463933,4
1943,5HpnLY6fuuYilWgbD5oIC1,40,0.456,2,-9.658,1,0.0496,0.0927,5.52e-05,0.111,0.333,129.996,279173,4
1944,0oaF3jKUzt03X2Ze06jxt3,34,0.921,2,-4.612,0,0.0762,0.316,1.09e-06,0.0511,0.89,107.981,283350,4
1945,7q7DJWJKGXdI01UCEQpGag,12,0.521,2,-7.005,0,0.08,0.727,2.11e-06,0.0969,0.451,119.31,384040,4
1946,2LYuogIr8l14sSwlUx9oIq,8,0.354,9,-8.629,1,0.0341,0.965,2.7e-05,0.113,0.252,78.407,171587,4
1947,1VZ4UzU6Zmg8ZAmcOcKNi3,37,0.588,1,-6.018,0,0.0387,0.519,4.52e-06,0.103,0.583,136.024,271560,4
1948,5kTlLVQD1SsJRd0DDsCbqn,6,0.549,0,-8.379,0,0.172,0.909,2.95e-06,0.403,0.706,107.337,333895,4
1949,51NFxnQvaosfDDutk0tams,75,0.573,4,-8.597,0,0.106,0.46,0.0734,0.482,0.408,99.939,179172,4
1950,47sq83n5WN22ZzYnGn8aTy,76,0.451,7,-7.406,1,0.0391,0.742,0.0,0.139,0.601,81.976,201951,4
1951,6VoXc7GRlsVaIkamDLPfTu,48,0.775,9,-5.51,0,0.0853,0.556,3.58e-06,0.0856,0.738,93.629,313267,4
1952,1wfmYC9gDGU5wp2LVrVSgx,53,0.388,2,-11.959,1,0.0288,0.541,5.79e-05,0.416,0.11,107.784,182572,4
1953,7Kc3DMKQU2vYhvvtD9DMeM,42,0.641,5,-10.458,0,0.0931,0.454,0.00329,0.154,0.635,88.304,325747,4
1954,6oloWgrErtc8dG2WiV55gn,57,0.813,0,-3.687,1,0.0513,0.388,2.29e-05,0.0541,0.868,130.058,226615,4
1955,4GGbA1Mf5NEU4ETUDOSffc,31,0.895,1,-5.218,1,0.422,0.499,4.7e-05,0.0959,0.874,97.43,242019,4
1956,6xUrI2KCW20BVnjwOCogCv,21,0.836,10,-6.127,0,0.0662,0.209,3.27e-05,0.171,0.851,115.012,378000,4
1957,5OHWqBhWn4jxVzrULFFhDV,39,0.295,3,-11.242,0,0.034,0.662,0.00019,0.0854,0.412,144.909,402728,3
1958,7iN1s7xHE4ifF5povM6A48,75,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,243027,4
1959,61mWefnWQOLf90gepjOCb3,77,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,252613,4
1960,5ZhKD46Q7mhsl0awl7ZMJc,56,0.318,5,-9.196,1,0.028,0.775,0.0,0.118,0.585,104.983,228969,4
1961,69T9DrITsLNS2hTMHQXBqe,6,0.774,5,-5.434,0,0.0395,0.037,0.0554,0.0996,0.631,133.986,293731,4
1962,5SRZ2MMFN7WD626usnTOma,34,0.502,0,-12.55,1,0.0383,0.458,0.000273,0.481,0.378,140.627,373683,4
1963,7nUz2z3LSvPHSLMmsvjLVy,19,0.877,8,-2.661,1,0.0603,0.311,0.0,0.103,0.809,180.133,283653,4
1964,4PwZaXcHG1gkcxXDmJqnlC,0,0.614,9,-5.033,1,0.0381,0.0424,0.000129,0.18,0.645,81.026,187104,4
1965,2XYM1dsAFp1Tk95wZyvmaI,18,0.937,4,-3.835,0,0.0917,0.214,0.0,0.313,0.685,101.947,250787,4
1966,3B1Qufz6HXydVJsGL8CSOx,4,0.516,4,-8.868,0,0.132,0.842,0.000815,0.232,0.663,88.67,402227,4
1967,5mZgg1Nq7r4dnLWsbLMsHK,0,0.858,8,-3.241,0,0.0468,0.0936,0.0,0.105,0.541,88.353,191080,4
1968,4ixpcIQTt7EE1EAqotGZGb,54,0.923,8,-3.713,0,0.267,0.0141,0.000329,0.0494,0.453,124.146,99614,4
1969,6AKWp18rxG3DZTxp6A2E2T,55,0.455,4,-8.838,1,0.0288,0.45,2.21e-05,0.0788,0.419,94.037,388000,4
1970,6JB0h4leDJ4Akabtu42Epd,36,0.467,2,-11.719,1,0.0303,0.376,0.0962,0.138,0.312,124.022,302707,4
1971,3COEeEvEeNnEIKakACUS3d,6,0.483,11,-7.534,0,0.042,0.936,0.000107,0.312,0.447,135.641,304663,1
1972,2vpsgvntbLKZG9Hpixzdqs,31,0.584,4,-6.562,0,0.037,0.663,0.0143,0.0803,0.144,112.152,328571,5
1973,4x6WWr7FGa7EeRg8eTT7oR,22,0.531,10,-8.563,1,0.0312,0.545,0.000406,0.275,0.682,106.033,366152,1
1974,0oaF3jKUzt03X2Ze06jxt3,34,0.921,2,-4.612,0,0.0762,0.316,1.09e-06,0.0511,0.89,107.981,283350,4
1975,4LqVwsJl9trw20D710YfGi,17,0.441,7,-14.391,1,0.0472,0.314,0.000886,0.084,0.116,117.975,259200,4
1976,2eELXGuRJdVS5ispRN2IMR,0,0.563,1,-12.985,1,0.0573,0.0289,0.0117,0.149,0.312,112.02,398664,4
1977,1QxMTCrV9hH5KnLPsyZY9v,11,0.757,6,-3.425,0,0.0414,0.323,0.0,0.0454,0.831,127.002,262704,4
1978,43AnFlahGDIxso1JRioibF,17,0.306,5,-12.038,0,0.0301,0.712,0.0,0.126,0.167,142.943,277173,3
1979,5DwR6kH10FUoBHtngHLoL6,26,0.296,10,-13.509,0,0.034,0.694,0.000181,0.177,0.459,172.544,136253,4
1980,1F8gX0BRQCfH34zzHkXmgY,35,0.873,1,-6.707,0,0.111,0.121,2.6e-05,0.0352,0.844,139.984,274500,4
1981,3WhC3xpUHYSI6PKGFWsHfD,0,0.419,0,-9.18,0,0.029,0.242,0.749,0.416,0.268,172.228,219818,4
1982,1JKHek8tmeslHNFgDglnsa,2,0.411,10,-12.481,1,0.122,0.981,0.00873,0.106,0.834,152.148,218027,3
1983,3isiSourwsz16BliZc6hD2,29,0.578,10,-8.544,0,0.034,0.733,0.000583,0.182,0.541,85.648,635133,4
1984,60rXcl3Xzep3z1uUtU6V1b,0,0.596,4,-6.549,1,0.0893,0.75,0.0,0.574,0.885,103.847,169741,4
1985,0D0lefqSgNAAoXfuQgsRUo,47,0.605,11,-10.948,0,0.0813,0.0442,0.00109,0.182,0.692,170.393,402840,4
1986,1JHNf1BPNDQEVZehemIDay,35,0.649,0,-5.197,1,0.0587,0.682,5.57e-06,0.3,0.78,92.989,415237,4
1987,77MCFs8WVtLbb6gunLRWXZ,14,0.382,1,-8.923,1,0.0544,0.961,0.00198,0.11,0.721,103.264,197667,3
1988,5BGyJSBOyqrGVumF7xRm5P,26,0.723,9,-6.869,1,0.131,0.0941,0.0,0.696,0.349,127.02,138032,4
1989,17uhetjXsCctreur8sxfqo,47,0.342,10,-9.604,1,0.0477,0.638,7.84e-06,0.0983,0.345,89.836,116053,4
1990,5QFxwXHxKdLXYVwziOoPHL,20,0.269,7,-11.591,1,0.264,0.762,0.0,0.238,0.494,104.47,123089,5
1991,5aXsYlFhJIOHCvxnna7jdP,59,0.852,5,-3.107,1,0.154,0.16,0.0,0.261,0.963,129.982,146983,4
1992,38uWiiaOVsaZNarFJONJhf,46,0.658,4,-9.102,0,0.418,0.386,2.97e-06,0.0778,0.805,90.973,241736,4
1993,6TcKiA79teLty9t2zAjVPu,25,0.929,2,-5.83,1,0.106,0.155,4.34e-05,0.0996,0.618,131.964,467000,4
1994,4SmMVj2SnYXPA2M9LhtCnO,57,0.566,7,-7.97,1,0.0278,0.364,1.58e-06,0.0925,0.211,82.188,221936,4
1995,3UhmuWcFaLS3AO3kI9ynQ2,72,0.572,8,-7.03,0,0.0545,0.416,2.55e-05,0.0975,0.304,98.967,206061,4
1996,2f5sTEhwX8qwCPgGPBavdx,50,0.54,9,-6.464,1,0.0372,0.758,3e-06,0.16,0.279,80.469,329064,4
1997,4LYInYRi7mWCYmP7Yn9nmD,9,0.936,6,-8.627,0,0.0572,0.0956,0.0306,0.0548,0.787,109.935,432107,4
1998,3E936j8cOzmny4g2z2vC74,33,0.801,8,-4.515,1,0.0365,0.0906,1.31e-06,0.108,0.619,128.003,252191,4
1999,0YbD8OTefacdD9bL9WY0x5,2,0.341,7,-9.307,1,0.0365,0.85,3.69e-06,0.208,0.702,94.026,228500,4
2000,7EjatvVN2Y2GjpvKSyWJR4,48,0.654,2,-5.57,1,0.0374,0.593,7.3e-06,0.11,0.241,84.015,338587,4
2001,1v8NfOckFEnck9gp7iyetm,60,0.538,1,-6.625,0,0.0485,0.654,0.0,0.172,0.516,92.023,165109,4
2002,1O9sd02dp5NCCTFLtxNWw2,23,0.773,1,-3.545,0,0.0776,0.224,0.0,0.37,0.617,132.012,300507,4
2003,7zohbS0cpjIHR0qWhgEAyN,4,0.559,9,-14.104,0,0.0591,0.828,0.0,0.413,0.898,101.145,209267,4
2004,78LW7Eo9pa0AVYT5wqfbMb,29,0.948,7,-6.185,1,0.0457,0.436,0.0131,0.103,0.597,104.955,158116,4
2005,0yRJXwgJJUEdZH517ZU3uu,23,0.739,9,-6.085,1,0.197,0.826,0.0,0.378,0.596,83.455,362138,3
2006,0d1PUwvlNvCKfypNaaKJoz,35,0.253,2,-13.093,1,0.0346,0.897,0.00105,0.131,0.523,159.843,232490,4
2007,0OZq5cWPxoVKQQF3Hwf02H,32,0.48,0,-5.07,1,0.0248,0.375,0.0,0.15,0.767,85.868,169107,3
2008,4u0bxcT1JcNtLqzazzg543,35,0.56,2,-6.03,1,0.0325,0.573,1.36e-05,0.12,0.212,120.008,311006,4
2009,6O7mFZNS1NgPuiCEpIIkTh,39,0.637,9,-8.729,0,0.0375,0.0399,3.36e-06,0.111,0.382,130.024,174576,4
2010,0alLXyAIZhE4EwhdM7Mh1Q,32,0.793,4,-7.066,1,0.0361,0.0356,5.9e-06,0.104,0.221,130.072,283012,4
2011,2k7c1ZCo2hXOZtfNskm7Oa,9,0.294,6,-10.13,1,0.0422,0.822,9.89e-05,0.151,0.521,130.523,311280,3
2012,7v2fGPImOz4aefRJXXIJJ6,24,0.862,1,-5.174,0,0.061,0.0834,0.876,0.149,0.661,140.601,264733,4
2013,7gpy0iKmX6lcVRDVQ6lTv4,40,0.58,5,-13.824,0,0.0331,0.422,0.0,0.26,0.965,109.972,414933,4
2014,07UmbTUVteqSGrFZkMdBvG,15,0.511,6,-7.005,0,0.0353,0.839,0.0,0.313,0.636,188.35,287600,4
2015,0ADZ5dmXhlfzjMw6lefoPl,70,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918,238173,4
2016,0Qw2p5ocwGZZRKL2ijUBkz,17,0.539,3,-9.35,1,0.0383,0.706,2.79e-05,0.16,0.598,112.948,299000,4
2017,7eWuuirJFNzbWKx8LjMs9J,26,0.725,8,-8.432,1,0.0469,0.143,0.00237,0.0754,0.674,129.978,234867,4
2018,7FpLw5Wqysj3Q7Ja1dQYyp,1,0.611,8,-13.431,1,0.126,0.937,0.107,0.344,0.454,122.603,518568,4
2019,1CK7tnXhsr0Br5ZzbZdBzh,56,0.792,7,-5.619,1,0.174,0.167,1.92e-06,0.13,0.593,103.009,345267,4
2020,4W86S4c4DpvaSw4sQR9Nbp,27,0.363,2,-11.29,1,0.0373,0.238,0.906,0.103,0.0358,69.922,132960,4
2021,2QZs7FuTmfBCARyZ2w6UAD,47,0.569,1,-9.185,0,0.15,0.17,8.95e-05,0.159,0.678,123.614,432293,4
2022,2IkjG71rQY3AP923q6nwG1,0,0.999,8,0.3,0,0.148,0.00341,1.63e-05,0.0812,0.861,74.983,200411,4
2023,1RhG6iCHpUcj1p4neJbQ8P,29,0.953,6,-8.651,1,0.0655,0.0737,0.00156,0.0458,0.542,129.996,274187,4
2024,1BRtKtrtJzHlhnqLbbU7ZV,31,0.325,3,-12.885,1,0.0321,0.778,0.0,0.077,0.512,140.52,247907,4
2025,0kT1rqMaeiJ7K0CCl2whQ0,0,0.506,3,-7.679,0,0.0359,0.328,0.000412,0.54,0.165,121.253,115251,3
2026,5qmKyxvlW7vrOBLSlqsRUL,41,0.71,1,-7.523,1,0.113,0.314,0.0,0.11,0.83,85.455,168630,4
2027,5cx69hp8gMQnSXoIKcp1BS,39,0.93,6,-7.713,0,0.171,0.668,0.0,0.728,0.345,113.079,401160,4
2028,6wZPqrmbzTuoRijqeo56Xf,58,0.55,11,-6.301,0,0.281,0.469,0.0,0.146,0.656,78.939,176923,4
2029,4HfmI5Yisll9PCOjJhtijw,48,0.752,2,-5.47,1,0.155,0.459,0.00017,0.347,0.613,101.025,425613,4
2030,5mtEMDiwqlPHdwFjoXPKzX,12,0.899,9,-1.78,0,0.0516,0.303,0.0,0.108,0.539,87.938,197216,4
2031,7EN2DZmreBrdS4aXbFpZ6r,0,0.67,4,-6.938,1,0.0362,0.439,7.1e-05,0.0981,0.391,121.859,270576,4
2032,68ovZuZI8D7YD4gMK3N22t,22,0.496,2,-7.689,1,0.0364,0.543,0.000227,0.114,0.0634,104.918,207229,4
2033,6nIcfwtkwejlyYIoKzVg0j,20,0.684,2,-10.309,1,0.04,0.969,0.00551,0.36,0.892,132.581,280119,4
2034,7wXeX2DtClzCBErYvSlnwE,26,0.342,11,-9.057,0,0.0278,0.117,1.09e-05,0.298,0.151,95.92,519757,4
2035,0X1X4WZaZDAK4nUV6GCrPY,22,0.964,8,-8.118,1,0.0704,0.411,0.00335,0.136,0.84,133.112,290687,4
2036,1YzzVCiTwz6eq7zljzHj5K,39,0.793,1,-7.292,1,0.0509,0.0738,0.00116,0.119,0.831,102.003,209528,4
2037,20CPK1hCdpW676Cl2dA3bb,16,0.805,10,-4.864,0,0.0553,0.108,3.65e-06,0.0831,0.674,119.964,278075,4
2038,2tn5bmCdVkoVUnSL7mHf0G,0,0.293,6,-10.367,1,0.0507,0.977,0.000873,0.118,0.666,99.76,216653,4
2039,1Vtpombo8WfhwFGZelgJzK,6,0.462,7,-8.833,1,0.0302,0.729,0.0,0.201,0.795,103.798,329200,4
2040,202jhVKfM7jQdtcGRarSh8,35,0.989,1,-4.105,1,0.165,0.274,1.89e-05,0.51,0.56,171.961,259186,4
2041,5zPcRh6Dz8ODoycaO6GMXC,20,0.629,9,-8.797,1,0.0358,0.755,6.01e-05,0.261,0.788,110.008,463434,4
2042,1DdTiNirZCusydTEcucdkv,27,0.556,11,-6.338,0,0.029,0.958,1.46e-05,0.0785,0.802,110.563,227733,4
2043,4z94JLuXRsKPFtMjTimEcs,0,0.515,0,-7.984,0,0.0868,0.613,0.928,0.346,0.227,126.442,164010,4
2044,4lLGOSUgPaIpwTC2an6pcO,15,0.263,9,-9.248,0,0.119,0.78,0.0,0.0944,0.431,139.764,202223,3
2045,2NxH2xxK8nXQ313usuRRT1,42,0.731,7,-10.17,0,0.0502,0.174,0.0,0.0869,0.881,79.038,330000,4
2046,7opymC6BfPVLWjtZE8KMfL,6,0.381,2,-11.883,1,0.0405,0.66,0.0,0.0503,0.518,145.959,307253,3
2047,708PMEzm020VA9DL6Rq8ip,46,0.771,5,-8.418,0,0.0921,0.224,1.18e-05,0.465,0.624,94.824,340947,4
2048,60d1uQmqTZ1Lg2SGJYdQTI,46,0.529,2,-8.442,1,0.0309,0.722,0.000991,0.119,0.213,114.805,396973,4
2049,4jXcze9QQVIRf50aQtcmnu,14,0.799,4,-5.809,0,0.03,0.117,7.08e-06,0.0822,0.521,129.969,206042,4
2050,73QgWr4jM1xAUlKuYU2GGM,40,0.658,11,-4.723,0,0.0561,0.0152,0.0,0.0248,0.663,130.057,199714,4
2051,6hA2vg2CUsrUNrhhUmAril,42,0.765,1,-6.237,1,0.123,0.553,4.72e-06,0.259,0.63,118.521,379000,4
2052,6NZutOr3sd4NLLXOxb1kH1,3,0.56,11,-8.67,1,0.13,0.991,0.711,0.348,0.964,177.738,198821,4
2053,4XtdI2a4MiB6Yk6MPwlSR4,37,0.45,1,-11.102,0,0.037,0.573,0.000385,0.0874,0.333,78.948,261538,4
2054,15fuxsZF0wKVUMxbbEyXoj,27,0.353,6,-11.557,1,0.0283,0.571,0.0,0.0788,0.326,95.003,310493,4
2055,2XaGWcSqJdMgS9mhbSIu5j,25,0.602,10,-9.546,0,0.137,0.801,3.4e-06,0.119,0.676,141.582,385893,4
2056,2KCFt4viygNYbV9uMlmkXQ,37,0.347,7,-8.023,1,0.0245,0.737,2.14e-05,0.118,0.271,100.96,242463,4
2057,6NmGIj2leVHRKkHEGyechJ,62,0.295,5,-16.357,1,0.0397,0.425,2.05e-06,0.0804,0.107,121.903,320013,4
2058,7KTL1pq9Zic5ggmyF6bA6z,28,0.786,2,-5.619,1,0.0523,0.00505,0.0,0.352,0.725,129.979,223396,4
2059,37WWFIrA6gK9btyEt1mkEZ,0,0.489,10,-13.632,1,0.135,0.949,0.0921,0.13,0.555,66.853,529394,4
2060,1GW1DSIBX4FBAlmssAUnbB,9,0.347,5,-14.454,0,0.0335,0.992,0.953,0.173,0.395,68.164,213969,4
2061,3FedF2x2xBGipRrJ7qvEY3,0,0.658,5,-5.695,0,0.117,0.554,0.0,0.313,0.593,104.975,262512,4
2062,1aAE87tN6dLE8l8LDlfCrY,40,0.769,10,-10.41,1,0.0462,0.717,0.002,0.308,0.849,81.88,352693,3
2063,1wz7MhwjGzxsHriKIxLuet,1,0.644,0,-8.828,1,0.0236,0.161,0.96,0.0666,0.853,96.985,194227,4
2064,6hXoOSDyLzvyqQG2oBDap7,37,0.75,7,-10.481,1,0.12,0.434,0.0,0.341,0.9,167.072,271360,3
2065,2HbKJzp8cQ4bp2cAZ5mrM1,19,0.944,11,-6.4,1,0.0392,0.00327,0.00516,0.173,0.932,127.972,237187,4
2066,2M4KePwmG5x6joT4t7pkXP,9,0.334,1,-8.841,0,0.0383,0.966,1.12e-05,0.108,0.671,116.205,197617,4
2067,0OXQa6GOzxeYWFopEmASw9,48,0.67,2,-13.187,1,0.0601,0.0493,5e-05,0.203,0.916,122.992,425413,4
2068,5A1SkXFPO8OHDUR36OowMs,0,0.741,4,-3.438,1,0.0463,0.0811,0.0105,0.0905,0.411,95.028,227369,4
2069,4CKi5CijlpT7ljOgLN7ReX,43,0.533,0,-9.741,1,0.0342,0.157,6.02e-05,0.121,0.399,119.924,319480,4
2070,5WZte4IoXqlSwr4kvP2v64,11,0.913,0,-5.549,1,0.0405,0.0259,2.64e-05,0.256,0.957,120.021,213394,4
2071,1l2oegJWWaw9UREImAdwTP,21,0.954,9,-4.241,0,0.468,0.577,7.14e-06,0.0476,0.893,191.85,245690,4
2072,2aJVcUe4L6YGqUo0vwO4hf,9,0.389,1,-8.029,1,0.033,0.971,0.0,0.11,0.454,89.085,257053,3
2073,7p7BWbbvS3FNjHBI5A9vk4,26,0.771,9,-6.441,0,0.309,0.126,0.000531,0.115,0.693,80.948,404000,4
2074,65OMJdKfu1gDfAuLVCr8C8,19,0.357,4,-15.429,0,0.053,0.491,0.00026,0.114,0.313,90.558,407053,4
2075,7M0qQFllc178NCv2ezCWtq,47,0.863,0,-8.896,1,0.125,0.157,0.0,0.0546,0.711,96.899,338000,4
2076,33So3novwsuG8G047SLnOv,16,0.641,4,-5.447,1,0.0921,0.768,0.000476,0.698,0.828,102.607,315597,4
2077,7ul5PtearnB23Au9xXBWd3,42,0.552,1,-5.835,0,0.027,0.559,1.67e-06,0.114,0.381,99.961,292711,4
2078,4eOPpquVxgjl5pi3RIfTKw,29,0.867,0,-7.255,1,0.11,0.599,0.0,0.101,0.762,114.984,216268,4
2079,6ocOeSjnWPcSTaSsi0zIdY,61,0.787,7,-5.948,0,0.0605,0.412,0.0,0.323,0.49,114.772,325934,4
2080,1Szz2K6zjz3tbHJFfuIb4E,55,0.885,0,-6.95,0,0.0596,0.323,0.0661,0.113,0.456,133.027,248818,4
2081,6DxUwyyN0xjP8L0tcQ2KyC,6,0.366,9,-11.261,1,0.0427,0.975,0.000326,0.308,0.873,105.581,173880,4
2082,1VvyJqs2x2hXr5qYUL4ER2,45,0.735,11,-5.161,0,0.123,0.513,0.0,0.376,0.759,90.849,243931,4
2083,5uhvWTuvlcfwapdsMhfe3V,25,0.746,4,-8.619,0,0.056,0.325,5.38e-06,0.101,0.931,144.979,235154,4
2084,5opxZwZYGrLuWTOLW8HvMK,52,0.773,7,-6.356,1,0.0308,0.301,0.108,0.241,0.908,141.419,166053,4
2085,3kckWCmBpcQ7GLpg5Hyk9x,34,0.732,0,-7.722,1,0.0514,0.258,0.00175,0.0927,0.679,129.894,312949,4
2086,0QHEWicUbdyWuHsMcVd1Ka,54,0.881,4,-3.713,0,0.0713,0.421,0.000345,0.12,0.874,123.024,225837,4
2087,1YVDbd01gBdbF3w5PEOcYt,38,0.411,10,-8.163,0,0.0957,0.562,0.108,0.226,0.508,92.986,157464,4
2088,5HKPHIh39ujjlHcw2JGrhu,0,0.464,2,-6.127,0,0.0372,0.809,0.0,0.281,0.252,167.261,242181,3
2089,6yrIAJ4yMPzq8Vsu1d3CXg,56,0.818,9,-9.144,0,0.0382,0.187,0.419,0.289,0.598,125.995,291605,4
2090,48pyUxg9RYuwie5M9R7qRn,59,0.75,2,-4.629,1,0.0594,0.172,0.0,0.137,0.434,128.051,264854,4
2091,3efZGR2GRcDcpwtiQ3tpJo,0,0.308,2,-11.778,1,0.0338,0.958,1.08e-05,0.283,0.636,105.869,237333,4
2092,7ICCdKF1U7ZU8ZKbuMnhvw,14,0.616,9,-5.656,1,0.0357,0.602,0.0,0.361,0.87,146.05,263979,4
2093,2KKUk5I7p4uBZUP2TCOmqC,36,0.638,4,-5.56,0,0.032,0.637,0.0,0.143,0.512,115.786,247827,4
2094,7bEfl2iXvZXRHCy2tn7NDF,18,0.0282,11,-18.192,1,0.0371,0.986,1.25e-06,0.0892,0.749,73.809,104853,4
2095,4CakeiEcxAMBVQJDCEPT70,7,0.415,9,-8.433,0,0.04,0.95,0.00102,0.192,0.8,80.154,228558,4
2096,7uTjqB1LYeFrQin4DCsvOi,2,0.656,2,-7.077,0,0.1,0.949,0.236,0.132,0.964,118.327,206524,4
2097,0kzU8w6mpWIJTG2OJEneMQ,0,0.783,8,-4.801,1,0.11,0.0514,0.0,0.0469,0.466,106.02,140377,4
2098,6i2syCLv2tsL40VWgEM5Nx,21,0.624,4,-5.176,1,0.0372,0.426,0.0,0.197,0.319,81.948,227178,4
2099,42WGQxg2lPIFBt8ZRHQ4Q4,55,0.761,8,-5.118,0,0.0422,0.0933,2e-06,0.268,0.339,100.011,325172,4
2100,4lcQHckNMeUkM8jx67j28G,45,0.231,9,-16.222,1,0.0315,0.852,0.096,0.108,0.0516,165.438,462501,4
2101,7FFjeUjr1RcIMfjkk3bKWL,0,0.666,7,-11.793,1,0.304,0.507,0.000131,0.561,0.322,119.821,480827,4
2102,6fCIT5onOf2iFRncLDGJdB,19,0.897,7,-6.153,1,0.0339,0.00303,4.59e-05,0.249,0.69,125.035,313783,4
2103,3QX31oNU2FOz7kgbYUkhbh,7,0.442,5,-9.587,1,0.0406,0.799,1.07e-05,0.0805,0.553,94.314,239200,4
2104,29NghzQAD5BzDgnZIN7KZS,18,0.2,9,-12.447,1,0.0315,0.974,0.0133,0.0969,0.319,123.845,239211,3
2105,0VWAv3gMcLaBVsQhVh7XXF,6,0.369,3,-17.453,1,0.0502,0.837,0.0,0.0802,0.831,124.913,287840,4
2106,74953gn7GzLDUl8tLKTIkF,14,0.897,11,-7.037,0,0.09,0.795,0.217,0.0486,0.481,126.734,304840,4
2107,5UHvVfewZKxwoB6gdhSFtr,55,0.295,4,-11.098,1,0.0567,0.918,0.00454,0.0954,0.751,150.054,237614,3
2108,1P9SDn0vwBjqsOgPy9IPwV,42,0.578,11,-6.314,0,0.0285,0.156,1.22e-06,0.437,0.562,105.933,241132,4
2109,5fTcszik910r2yhZucTgvC,3,0.766,5,-6.538,0,0.0403,0.776,0.0,0.21,0.948,136.128,200099,4
2110,2j7GGLkBnXfLHnbMgYk7l1,22,0.62,8,-10.256,1,0.14,0.793,0.00131,0.267,0.824,92.273,450240,4
2111,59oEehKIlqrJBv2vlWP9CI,20,0.649,8,-8.368,1,0.0613,0.918,0.00193,0.376,0.753,153.939,244501,4
2112,1UW5L1zFglYTFJJjcPsEyy,6,0.947,0,-2.998,0,0.0426,0.111,0.0,0.205,0.798,130.006,204850,4
2113,5KNuHsIeFtD0oukst77hBi,54,0.737,0,-7.865,1,0.0386,0.458,0.00806,0.091,0.412,119.961,364330,4
2114,1lWjvbQWru7XPekvQGiKv5,46,0.378,8,-8.706,0,0.0361,0.642,0.0,0.134,0.391,83.992,197857,4
2115,6UHlZuVp5fzFn1kW2r2p7g,30,0.905,2,-3.279,1,0.509,0.199,0.0,0.132,0.502,172.363,195067,3
2116,6hiS4LaA2X5dRtW8SXHGaN,2,0.67,7,-9.319,1,0.31,0.828,7.01e-05,0.182,0.9,111.334,276827,4
2117,0AaUMrUpqE52Q1etgke3pu,3,0.934,7,-3.541,1,0.0543,0.1,4.13e-06,0.157,0.737,113.016,173097,4
2118,6MCsbkXWaDDa408N1pUky7,45,0.874,2,-4.216,1,0.108,0.0603,0.00133,0.0668,0.567,135.06,145778,4
2119,5l1j4YKbBs10EIKgCf362c,0,0.88,7,-5.705,1,0.0581,0.00421,0.887,0.0343,0.746,122.995,300488,4
2120,09IKRwPeAYjmX1iABuP6fn,30,0.4,3,-11.111,1,0.0277,0.606,1.25e-05,0.103,0.394,86.271,343160,4
2121,7qLawRJN4wnzVZ3fwYWKZ8,20,0.606,3,-9.883,0,0.0303,0.0887,0.0264,0.0991,0.78,130.034,294347,4
2122,22by4VvY0rsDp0lzhRsLdg,1,0.487,10,-15.236,1,0.145,0.713,0.736,0.218,0.915,80.168,253074,4
2123,1YSN9N56x3vDPdHut3j239,18,0.367,0,-10.632,1,0.0287,0.514,0.0,0.415,0.287,92.255,169293,4
2124,1YSN9N56x3vDPdHut3j239,18,0.367,0,-10.632,1,0.0287,0.514,0.0,0.415,0.287,92.255,169293,4
